file,name,line,tokens,words_num,polarity,subjectivity,lex_div
script-ch4.rpy,MC,Thats why Ill accept any of your burdens.,"['thats', 'ill', 'accept', 'burdens']",8,-0.5,1.0,1.0
script-ch4.rpy,MC,As long as we continue like this every day...,"['long', 'continue', 'like', 'every', 'day', '...']",9,-0.05,0.4,0.8888888888888888
script-ch4.rpy,MC,With you by my side...,"['side', '...']",5,0.0,0.0,1.0
script-ch4.rpy,MC,Then I know well both be happy.,"['know', 'well', 'happy']",7,0.8,1.0,1.0
script-ch4.rpy,MC,Yeah.,['yeah'],1,0.0,0.0,1.0
script-ch4.rpy,MC,Youll never have to let go of me again.,"['youll', 'never', 'let', 'go']",9,0.0,0.0,1.0
script-ch4.rpy,MC,Me too.,[],2,0.0,0.0,1.0
script-ch4.rpy,MC,Sayori...?,"['sayori', '...', '?']",1,0.0,0.0,1.0
script-ch4.rpy,MC,Its okay Sayori...,"['okay', 'sayori', '...']",3,0.5,0.5,1.0
script-ch4.rpy,MC,It might take some time for things to get better again.,"['might', 'take', 'time', 'things', 'get', 'better']",11,0.5,0.5,1.0
script-ch4.rpy,MC,But no matter how long it takes Ill be there every step of the way.,"['matter', 'long', 'takes', 'ill', 'every', 'step', 'way']",15,-0.275,0.7,1.0
script-ch4.rpy,MC,Thats all that matters right now.,"['thats', 'matters', 'right']",6,0.2857142857142857,0.5357142857142857,1.0
script-ch4.rpy,MC,So...,['...'],1,0.0,0.0,1.0
script-ch4.rpy,MC,I guess that makes the festival tomorrow...our first date huh?,"['guess', 'makes', 'festival', 'tomorrow', '...', 'first', 'date', 'huh', '?']",11,0.25,0.3333333333333333,1.0
script-ch4.rpy,MC,I understand.,['understand'],2,0.0,0.0,1.0
script-ch4.rpy,MC,Well go at whatever pace suits you best.,"['well', 'go', 'whatever', 'pace', 'suits', 'best']",8,1.0,0.3,1.0
script-ch4.rpy,MC,Eh...?,"['eh', '...', '?']",1,0.0,0.0,1.0
script-ch4.rpy,MC,Are you saying that this is making you feel sad Sayori?,"['saying', 'making', 'feel', 'sad', 'sayori', '?']",11,-0.5,1.0,0.8181818181818182
script-ch4.rpy,MC,...Yeah.,"['...', 'yeah']",1,0.0,0.0,1.0
script-ch4.rpy,MC,I do.,[],2,0.0,0.0,1.0
script-ch4.rpy,MC,Thats my promise.,"['thats', 'promise']",3,0.0,0.0,1.0
script-ch4.rpy,MC,Youll always be my dearest friend.,"['youll', 'always', 'dearest', 'friend']",6,0.0,0.0,1.0
script-ch4.rpy,MC,What you need most is for things to be like theyve always been.,"['need', 'things', 'like', 'theyve', 'always']",13,0.5,0.5,0.8461538461538461
script-ch4.rpy,MC,Monika told me the truth...,"['monika', 'told', 'truth', '...']",5,0.0,0.0,1.0
script-ch4.rpy,MC,She told me how much happier you seemed after I joined the club.,"['told', 'much', 'happier', 'seemed', 'joined', 'club']",13,0.2,0.2,1.0
script-ch4.rpy,MC,I know youre struggling with some really difficult feelings right now.,"['know', 'youre', 'struggling', 'really', 'difficult', 'feelings', 'right']",11,-0.10714285714285715,0.7678571428571428,1.0
script-ch4.rpy,MC,But...,['...'],1,0.0,0.0,1.0
script-ch4.rpy,MC,Please trust me that I know whats best...and what will make you happy in the end.,"['please', 'trust', 'know', 'whats', 'best', '...', 'make', 'happy', 'end']",17,0.8,1.0,1.0
script-ch4.rpy,MC,I promise Ill help get things back to the way they were.,"['promise', 'ill', 'help', 'get', 'things', 'back', 'way']",12,-0.25,0.5,1.0
script-ch4.rpy,MC,Sayori--,"['sayori', '--']",1,0.0,0.0,1.0
script-ch4.rpy,MC,Sayori!,"['sayori', '!']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Ah...,"['ah', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Thank goodness...,"['thank', 'goodness', '...']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,No I just got here.,['got'],5,0.0,0.0,1.0
script-ch4.rpy,Yuri,But I started to get really nervous when nobody answered the doorbell...,"['started', 'get', 'really', 'nervous', 'nobody', 'answered', 'doorbell', '...']",12,0.2,0.2,1.0
script-ch4.rpy,Yuri,Ah...I suppose thats true...,"['ah', '...', 'suppose', 'thats', 'true', '...']",5,0.35,0.65,1.0
script-ch4.rpy,Yuri,I didnt think of that...for some reason.,"['didnt', 'think', '...', 'reason']",8,0.0,0.0,1.0
script-ch4.rpy,Yuri,Thats right.,"['thats', 'right']",2,0.2857142857142857,0.5357142857142857,1.0
script-ch4.rpy,Yuri,And did you manage to find everything I asked you to buy as well?,"['manage', 'find', 'everything', 'asked', 'buy', 'well', '?']",14,0.0,0.0,0.8571428571428571
script-ch4.rpy,Yuri,Im sure it will be fine.,"['im', 'sure', 'fine']",6,0.45833333333333337,0.6944444444444444,1.0
script-ch4.rpy,Yuri,Its so clean...,"['clean', '...']",3,0.3666666666666667,0.7000000000000001,1.0
script-ch4.rpy,Yuri,Thats very considerate of you to do.,"['thats', 'considerate']",7,0.2,0.3,1.0
script-ch4.rpy,Yuri,Hmm...,"['hmm', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Well I do enjoy cleaning...,"['well', 'enjoy', 'cleaning', '...']",5,0.4,0.5,1.0
script-ch4.rpy,Yuri,I would have gladly helped you clean.,"['would', 'gladly', 'helped', 'clean']",7,0.43333333333333335,0.8500000000000001,1.0
script-ch4.rpy,Yuri,A-Ah...,"['a-ah', '...']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,Im sorry...!,"['im', 'sorry', '...', '!']",2,-0.625,1.0,1.0
script-ch4.rpy,Yuri,I wasnt thinking for some reason...,"['wasnt', 'thinking', 'reason', '...']",6,0.0,0.0,1.0
script-ch4.rpy,Yuri,I was just spacing out!,"['spacing', '!']",5,0.0,0.0,1.0
script-ch4.rpy,Yuri,Ah...,"['ah', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Yes...,"['yes', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Um I have a few things planned that you can help with...,"['um', 'things', 'planned', 'help', '...']",12,-0.2,0.1,1.0
script-ch4.rpy,Yuri,Decorations and other atmospheric enhancements.,"['decorations', 'atmospheric', 'enhancements']",5,-0.0625,0.1875,1.0
script-ch4.rpy,Yuri,You know...,"['know', '...']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,Mood lighting aromatherapy candles...,"['mood', 'lighting', 'aromatherapy', 'candles', '...']",4,0.0,0.0,1.0
script-ch4.rpy,Yuri,Of course.,['course'],2,0.0,0.0,1.0
script-ch4.rpy,Yuri,I want to help take our guests to a faraway place.,"['want', 'help', 'take', 'guests', 'faraway', 'place']",11,0.0,0.0,0.9090909090909091
script-ch4.rpy,Yuri,Although many will stop by just out of curiosity...,"['although', 'many', 'stop', 'curiosity', '...']",9,0.5,0.5,1.0
script-ch4.rpy,Yuri,And for...cupcakes I guess...,"['...', 'cupcakes', 'guess', '...']",5,0.0,0.0,1.0
script-ch4.rpy,Yuri,Im determined to provide an experience that will leave them wanting more.,"['im', 'determined', 'provide', 'experience', 'leave', 'wanting']",12,0.5,0.5,1.0
script-ch4.rpy,Yuri,Ah--,"['ah', '--']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Intense...?,"['intense', '...', '?']",1,0.2,1.0,1.0
script-ch4.rpy,Yuri,Is that...a bad thing?,"['...', 'bad', 'thing', '?']",5,-0.6999999999999998,0.6666666666666666,1.0
script-ch4.rpy,Yuri,I-Is that so...?,"['i-is', '...', '?']",4,0.0,0.0,1.0
script-ch4.rpy,Yuri,That makes me feel relieved...,"['makes', 'feel', 'relieved', '...']",5,0.0,0.0,1.0
script-ch4.rpy,Yuri,And kind of happy...,"['kind', 'happy', '...']",4,0.7,0.95,1.0
script-ch4.rpy,Yuri,Relax...,"['relax', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,I brought some things for relaxation.,"['brought', 'things', 'relaxation']",6,0.0,0.0,1.0
script-ch4.rpy,Yuri,I was going to use them during the poetry event...,"['going', 'use', 'poetry', 'event', '...']",10,0.0,0.0,1.0
script-ch4.rpy,Yuri,Lets see...,"['lets', 'see', '...']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,I did some shopping on the way here so I happen to have these in my bag.,"['shopping', 'way', 'happen', 'bag']",17,0.0,0.0,0.9411764705882353
script-ch4.rpy,Yuri,I planned to cover the windows in black paper and use the candles to light the room.,"['planned', 'cover', 'windows', 'black', 'paper', 'use', 'candles', 'light', 'room']",17,0.11666666666666668,0.5666666666666667,0.8235294117647058
script-ch4.rpy,Yuri,I think that would be amazing dont you?,"['think', 'would', 'amazing', 'dont', '?']",8,0.6000000000000001,0.9,1.0
script-ch4.rpy,Yuri,Oh this?,"['oh', '?']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,Its a diffuser for essential oils.,"['diffuser', 'essential', 'oils']",6,0.0,0.3,1.0
script-ch4.rpy,Yuri,How familiar are you with aromatherapy?,"['familiar', 'aromatherapy', '?']",6,0.375,0.5,1.0
script-ch4.rpy,Yuri,Ah is that so?,"['ah', '?']",4,0.0,0.0,1.0
script-ch4.rpy,Yuri,Its one of my favorite contributors to a positive atmosphere.,"['one', 'favorite', 'contributors', 'positive', 'atmosphere']",10,0.36363636363636365,0.7727272727272727,1.0
script-ch4.rpy,Yuri,Depending on the oils or herbs you choose you can change the mood of the air itself.,"['depending', 'oils', 'herbs', 'choose', 'change', 'mood', 'air']",17,0.0,0.0,0.8235294117647058
script-ch4.rpy,Yuri,You can even feel it permeate through your body.,"['even', 'feel', 'permeate', 'body']",9,0.0,0.0,1.0
script-ch4.rpy,Yuri,Relaxation positive energy romance reflection...,"['relaxation', 'positive', 'energy', 'romance', 'reflection', '...']",5,0.22727272727272727,0.5454545454545454,1.0
script-ch4.rpy,Yuri,Its almost like magic.,"['almost', 'like', 'magic']",4,0.5,1.0,1.0
script-ch4.rpy,Yuri,This is a Jasmine essential oil.,"['jasmine', 'essential', 'oil']",6,0.0,0.3,1.0
script-ch4.rpy,Yuri,It smells a little sweet and flowery right?,"['smells', 'little', 'sweet', 'flowery', 'right', '?']",8,0.1494047619047619,0.5619047619047618,1.0
script-ch4.rpy,Yuri,I chose Jasmine for the event because it provides more than relaxation.,"['chose', 'jasmine', 'event', 'provides', 'relaxation']",12,0.5,0.5,1.0
script-ch4.rpy,Yuri,Jasmine enhances your emotions and helps you feel them flow through your body.,"['jasmine', 'enhances', 'emotions', 'helps', 'feel', 'flow', 'body']",13,0.0,0.0,0.9230769230769231
script-ch4.rpy,Yuri,You feel warmer and your heart pounds more heavily.,"['feel', 'warmer', 'heart', 'pounds', 'heavily']",9,0.15,0.5,1.0
script-ch4.rpy,Yuri,Dont you think that will be perfect for sharing our poems?,"['dont', 'think', 'perfect', 'sharing', 'poems', '?']",11,1.0,1.0,1.0
script-ch4.rpy,Yuri,Well...,"['well', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Did you purchase the origami paper I asked you to get?,"['purchase', 'origami', 'paper', 'asked', 'get', '?']",11,0.0,0.0,0.9090909090909091
script-ch4.rpy,Yuri,We wont be using the paper for folding origami.,"['wont', 'using', 'paper', 'folding', 'origami']",9,0.0,0.0,1.0
script-ch4.rpy,Yuri,What Id like to do is write a different word on each paper.,"['id', 'like', 'write', 'different', 'word', 'paper']",13,0.0,0.6,1.0
script-ch4.rpy,Yuri,Well need about a hundred of them.,"['well', 'need', 'hundred']",7,0.0,0.0,1.0
script-ch4.rpy,Yuri,Well Im going to cut pieces of ribbon to hang from the doorway of the classroom.,"['well', 'im', 'going', 'cut', 'pieces', 'ribbon', 'hang', 'doorway', 'classroom']",16,0.0,0.0,0.8125
script-ch4.rpy,Yuri,Then we can fasten the paper onto the ribbons to create a doorway curtain.,"['fasten', 'paper', 'onto', 'ribbons', 'create', 'doorway', 'curtain']",14,0.0,0.0,0.9285714285714286
script-ch4.rpy,Yuri,Wouldnt that be beautiful?,"['wouldnt', 'beautiful', '?']",4,0.85,1.0,1.0
script-ch4.rpy,Yuri,It would also catch the eye of those passing by the room...,"['would', 'also', 'catch', 'eye', 'passing', 'room', '...']",12,0.0,0.0,0.9166666666666666
script-ch4.rpy,Yuri,It may attract some to peek inside.,"['may', 'attract', 'peek', 'inside']",7,0.0,0.0,1.0
script-ch4.rpy,Yuri,Is...that so?,"['...', '?']",3,0.0,0.0,1.0
script-ch4.rpy,Yuri,Well I suppose I do get a little intense...as youd put it.,"['well', 'suppose', 'get', 'little', 'intense', '...', 'youd', 'put']",13,-0.1875,0.5,0.9166666666666666
script-ch4.rpy,Yuri,Uhuhu.,['uhuhu'],1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Heres a marker player.,"['heres', 'marker', 'player']",4,0.0,0.0,1.0
script-ch4.rpy,Yuri,You can write any characters you want.,"['write', 'characters', 'want']",7,0.0,0.0,0.8571428571428571
script-ch4.rpy,Yuri,Ill help you once I finish cutting the ribbons.,"['ill', 'help', 'finish', 'cutting', 'ribbons']",9,-0.55,0.95,1.0
script-ch4.rpy,Yuri,A-Ah...,"['a-ah', '...']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,Well...,"['well', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Youre going to think its weird...,"['youre', 'going', 'think', 'weird', '...']",6,-0.5,1.0,1.0
script-ch4.rpy,Yuri,If you promise you wont be weirded out...,"['promise', 'wont', 'weirded', '...']",8,0.0,0.0,0.875
script-ch4.rpy,Yuri,Alright...,"['alright', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,The thing is Im kind of into knives...,"['thing', 'im', 'kind', 'knives', '...']",8,0.6,0.9,1.0
script-ch4.rpy,Yuri,Theyre just...so pretty...,"['theyre', '...', 'pretty', '...']",4,0.25,1.0,1.0
script-ch4.rpy,Yuri,I-I cant help it!,"['i-i', 'cant', 'help', '!']",5,0.0,0.0,1.0
script-ch4.rpy,Yuri,I dont know what it is...,"['dont', 'know', '...']",6,0.0,0.0,1.0
script-ch4.rpy,Yuri,The combination of craftsmanship and feeling of danger maybe...,"['combination', 'craftsmanship', 'feeling', 'danger', 'maybe', '...']",9,0.0,0.0,0.8888888888888888
script-ch4.rpy,Yuri,Uu what am I saying...?,"['uu', 'saying', '...', '?']",5,0.0,0.0,1.0
script-ch4.rpy,Yuri,Please dont think Im weird for this...,"['please', 'dont', 'think', 'im', 'weird', '...']",7,-0.5,1.0,1.0
script-ch4.rpy,Yuri,Youre laughing at me...,"['youre', 'laughing', '...']",4,0.0,0.0,1.0
script-ch4.rpy,Yuri,Suits me...?,"['suits', '...', '?']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,It is isnt it...?,"['isnt', '...', '?']",4,0.0,0.0,0.75
script-ch4.rpy,Yuri,Would you like to hold it?,"['would', 'like', 'hold', '?']",6,0.0,0.0,1.0
script-ch4.rpy,Yuri,player--!!,"['player', '--', '!', '!']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Why did you do that?!,"['?', '!']",5,0.0,0.0,0.8
script-ch4.rpy,Yuri,I-Its my fault!,"['i-its', 'fault', '!']",4,0.0,0.0,1.0
script-ch4.rpy,Yuri,I should have warned you...,"['warned', '...']",5,0.0,0.0,1.0
script-ch4.rpy,Yuri,This knife is extremely sharp...,"['knife', 'extremely', 'sharp', '...']",5,-0.125,0.75,1.0
script-ch4.rpy,Yuri,It can cut through skin like its paper.,"['cut', 'skin', 'like', 'paper']",8,0.0,0.0,1.0
script-ch4.rpy,Yuri,Oh no...,"['oh', '...']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,Ah...,"['ah', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,O-Oh...,"['o-oh', '...']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,P-Please forgive me!,"['p-please', 'forgive', '!']",4,0.0,0.0,1.0
script-ch4.rpy,Yuri,I wasnt thinking!,"['wasnt', 'thinking', '!']",3,0.0,0.0,1.0
script-ch4.rpy,Yuri,I...,['...'],1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Thats the most embarrassing thing Ive ever done...,"['thats', 'embarrassing', 'thing', 'ive', 'ever', 'done', '...']",8,0.5,0.5,1.0
script-ch4.rpy,Yuri,How could I do something like that??,"['could', 'something', 'like', '?', '?']",7,0.0,0.0,1.0
script-ch4.rpy,Yuri,Im sorry Im sorry...,"['im', 'sorry', 'im', 'sorry', '...']",4,-0.5,1.0,0.5
script-ch4.rpy,Yuri,Uuuh...,"['uuuh', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,player--!!,"['player', '--', '!', '!']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,D-Did you really just do that?,"['d-did', 'really', '?']",7,0.2,0.2,1.0
script-ch4.rpy,Yuri,...,['...'],0,0.0,0.0,1.0
script-ch4.rpy,Yuri,Youre so weird player.,"['youre', 'weird', 'player']",4,-0.5,1.0,1.0
script-ch4.rpy,Yuri,Where do you keep your bandages?,"['keep', 'bandages', '?']",6,0.0,0.0,1.0
script-ch4.rpy,Yuri,I see...,"['see', '...']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,Thats relieving.,"['thats', 'relieving']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,Ah thanks...,"['ah', 'thanks', '...']",2,0.2,0.2,1.0
script-ch4.rpy,Yuri,Its just something I saw online really.,"['something', 'saw', 'online', 'really']",7,0.2,0.2,1.0
script-ch4.rpy,Yuri,Are you ready to move onto the next task?,"['ready', 'move', 'onto', 'next', 'task', '?']",9,0.1,0.25,1.0
script-ch4.rpy,Yuri,Id like to create a banner.,"['id', 'like', 'create', 'banner']",6,0.0,0.0,1.0
script-ch4.rpy,Yuri,Thats why I asked you to buy the paint tablets.,"['thats', 'asked', 'buy', 'paint', 'tablets']",10,0.0,0.0,1.0
script-ch4.rpy,Yuri,Well need about six cups of water to put each of the tablets in.,"['well', 'need', 'six', 'cups', 'water', 'put', 'tablets']",14,0.0,0.0,0.9285714285714286
script-ch4.rpy,Yuri,Do you mind fetching those for us?,"['mind', 'fetching', 'us', '?']",7,0.0,0.0,1.0
script-ch4.rpy,Yuri,Thank you very much.,"['thank', 'much']",4,0.26,0.26,1.0
script-ch4.rpy,Yuri,Oh and just a little bit of water is okay.,"['oh', 'little', 'bit', 'water', 'okay']",10,0.15625,0.5,1.0
script-ch4.rpy,Yuri,If you fill the cups too much it will be too diluted.,"['fill', 'cups', 'much', 'diluted']",12,0.2,0.2,0.9166666666666666
script-ch4.rpy,Yuri,Yes?,"['yes', '?']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Ah--,"['ah', '--']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,No not at all!,['!'],4,0.0,0.0,1.0
script-ch4.rpy,Yuri,Theres nothing wrong so...,"['theres', 'nothing', 'wrong', '...']",4,-0.5,0.9,1.0
script-ch4.rpy,Yuri,Lets mix the paint.,"['lets', 'mix', 'paint']",4,0.0,0.0,1.0
script-ch4.rpy,Yuri,So...,['...'],1,0.0,0.0,1.0
script-ch4.rpy,Yuri,I thought we would do something simple that would look very nice.,"['thought', 'would', 'something', 'simple', 'would', 'look', 'nice']",12,0.39,0.6785714285714286,0.9166666666666666
script-ch4.rpy,Yuri,Id like to paint a gradient across the banner...,"['id', 'like', 'paint', 'gradient', 'across', 'banner', '...']",9,0.0,0.0,1.0
script-ch4.rpy,Yuri,Starting with the colors for a sunrise then daytime then sunset and nighttime.,"['starting', 'colors', 'sunrise', 'daytime', 'sunset', 'nighttime']",13,0.0,0.1,0.9230769230769231
script-ch4.rpy,Yuri,Once it dries Ill write an inspirational quote across the banner.,"['dries', 'ill', 'write', 'inspirational', 'quote', 'across', 'banner']",11,0.0,1.0,1.0
script-ch4.rpy,Yuri,We can hang it on the wall behind the podium at the front of the classroom.,"['hang', 'wall', 'behind', 'podium', 'front', 'classroom']",16,-0.4,0.7,0.8125
script-ch4.rpy,Yuri,Well...,"['well', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,...It will be more fun to surprise you.,"['...', 'fun', 'surprise']",8,0.4,0.35,1.0
script-ch4.rpy,Yuri,Ah...,"['ah', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Im sorry if this feels too childish...!,"['im', 'sorry', 'feels', 'childish', '...', '!']",7,-0.375,0.9,1.0
script-ch4.rpy,Yuri,...Yeah.,"['...', 'yeah']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,It is fun.,['fun'],3,0.3,0.2,1.0
script-ch4.rpy,Yuri,Im glad you feel that way too.,"['im', 'glad', 'feel', 'way']",7,0.5,1.0,1.0
script-ch4.rpy,Yuri,For me...,['...'],2,0.0,0.0,1.0
script-ch4.rpy,Yuri,I dont need to go out and do crazy things to have fun.,"['dont', 'need', 'go', 'crazy', 'things', 'fun']",13,-0.15,0.55,0.9230769230769231
script-ch4.rpy,Yuri,In fact I usually dont even want to.,"['fact', 'usually', 'dont', 'even', 'want']",8,-0.25,0.25,1.0
script-ch4.rpy,Yuri,I just like when I can spend time with one other person...,"['like', 'spend', 'time', 'one', 'person', '...']",12,-0.125,0.375,0.9166666666666666
script-ch4.rpy,Yuri,Even if its something simple like reading - it doesnt even matter if we dont talk much.,"['even', 'something', 'simple', 'like', 'reading', '-', 'doesnt', 'even', 'matter', 'dont', 'talk', 'much']",16,0.1,0.2785714285714286,0.875
script-ch4.rpy,Yuri,Just having a friend next to me makes things feel a little bit nicer.,"['friend', 'next', 'makes', 'things', 'feel', 'little', 'bit', 'nicer']",14,-0.09375,0.25,0.9285714285714286
script-ch4.rpy,Yuri,I think thats all it takes for me to be happy.,"['think', 'thats', 'takes', 'happy']",11,0.8,1.0,1.0
script-ch4.rpy,Yuri,I knew youd understand...,"['knew', 'youd', 'understand', '...']",4,0.0,0.0,1.0
script-ch4.rpy,Yuri,Kya--!,"['kya', '--', '!']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,N-No Im not hurt.,"['n-no', 'im', 'hurt']",5,0.0,0.0,1.0
script-ch4.rpy,Yuri,It just startled me...thats all.,"['startled', '...', 'thats']",6,0.0,0.0,1.0
script-ch4.rpy,Yuri,Sorry I should have asked you to get it for me...,"['sorry', 'asked', 'get', '...']",11,-0.5,1.0,1.0
script-ch4.rpy,Yuri,Is there something on my face?,"['something', 'face', '?']",6,0.0,0.0,1.0
script-ch4.rpy,Yuri,Ah--,"['ah', '--']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Its hot...I just didnt expect it.,"['hot', '...', 'didnt', 'expect']",7,0.0,0.0,1.0
script-ch4.rpy,Yuri,Wait--,"['wait', '--']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Just...for a little longer.,"['...', 'little', 'longer']",5,-0.1875,0.5,1.0
script-ch4.rpy,Yuri,It feels really nice...,"['feels', 'really', 'nice', '...']",4,0.6,1.0,1.0
script-ch4.rpy,Yuri,Ah...,"['ah', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Sorry...,"['sorry', '...']",1,-0.5,1.0,1.0
script-ch4.rpy,Yuri,Ive been feeling a little light-headed today.,"['ive', 'feeling', 'little', 'light-headed', 'today']",8,-0.1875,0.5,1.0
script-ch4.rpy,Yuri,I didnt mean to space out...,"['didnt', 'mean', 'space', '...']",6,-0.3125,0.6875,1.0
script-ch4.rpy,Yuri,I think it came out better than I expected.,"['think', 'came', 'better', 'expected']",9,0.2,0.45,0.8888888888888888
script-ch4.rpy,Yuri,Im really happy with the results.,"['im', 'really', 'happy', 'results']",6,0.8,1.0,1.0
script-ch4.rpy,Yuri,Ah not yet...,"['ah', 'yet', '...']",3,0.0,0.0,1.0
script-ch4.rpy,Yuri,It needs to dry first.,"['needs', 'dry', 'first']",5,0.09166666666666667,0.4666666666666667,1.0
script-ch4.rpy,Yuri,Well...,"['well', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,Perhaps it would be best to leave it here then have you bring it in the morning.,"['perhaps', 'would', 'best', 'leave', 'bring', 'morning']",17,1.0,0.3,0.8823529411764706
script-ch4.rpy,Yuri,I can do the lettering in the classroom before our event starts.,"['lettering', 'classroom', 'event', 'starts']",12,0.0,0.0,0.9166666666666666
script-ch4.rpy,Yuri,Is that okay?,"['okay', '?']",3,0.5,0.5,1.0
script-ch4.rpy,Yuri,Wonderful.,['wonderful'],1,1.0,1.0,1.0
script-ch4.rpy,Yuri,In that case...,"['case', '...']",3,0.0,0.0,1.0
script-ch4.rpy,Yuri,I dont think theres anything more for us to do here.,"['dont', 'think', 'theres', 'anything', 'us']",11,0.5,0.5,1.0
script-ch4.rpy,Yuri,Ahaha.,['ahaha'],1,0.0,0.0,1.0
script-ch4.rpy,Yuri,You say that like youre glad its over.,"['say', 'like', 'youre', 'glad']",8,0.5,1.0,1.0
script-ch4.rpy,Yuri,Was I wrong to assume that you were at least enjoying yourself a little bit?,"['wrong', 'assume', 'least', 'enjoying', 'little', 'bit', '?']",15,-0.12187500000000001,0.6,0.9333333333333333
script-ch4.rpy,Yuri,I see.,['see'],2,0.0,0.0,1.0
script-ch4.rpy,Yuri,I am too.,[],3,0.0,0.0,1.0
script-ch4.rpy,Yuri,I was a little concerned about time...,"['little', 'concerned', 'time', '...']",7,-0.1875,0.5,1.0
script-ch4.rpy,Yuri,I need to start making dinner soon.,"['need', 'start', 'making', 'dinner', 'soon']",7,0.0,0.0,1.0
script-ch4.rpy,Yuri,Well...,"['well', '...']",1,0.0,0.0,1.0
script-ch4.rpy,Yuri,...,['...'],0,0.0,0.0,1.0
script-ch4.rpy,Yuri,I-I think it would be too irresponsible of me to wait much longer...,"['i-i', 'think', 'would', 'irresponsible', 'wait', 'much', 'longer', '...']",14,0.2,0.2,1.0
script-ch4.rpy,Yuri,Im sorry!,"['im', 'sorry', '!']",2,-0.625,1.0,1.0
script-ch4.rpy,Yuri,I was hoping there would be more time as well...,"['hoping', 'would', 'time', 'well', '...']",10,0.5,0.5,0.9
script-ch4.rpy,Yuri,No its not your fault at all.,['fault'],7,0.0,0.0,1.0
script-ch4.rpy,Yuri,And...the important thing is that we got everything done right?,"['...', 'important', 'thing', 'got', 'everything', 'done', 'right', '?']",11,0.34285714285714286,0.7678571428571428,1.0
script-ch4.rpy,Yuri,So...,['...'],1,0.0,0.0,1.0
script-ch4.rpy,Yuri,I shouldnt be disappointed...or anything.,"['shouldnt', 'disappointed', '...', 'anything']",6,0.0,0.0,1.0
script-ch4.rpy,Yuri,Thank you very much for having me today.,"['thank', 'much', 'today']",8,0.26,0.26,1.0
script-ch4.rpy,Yuri,I will.,[],2,0.0,0.0,1.0
script-ch4.rpy,Yuri,Well then...,"['well', '...']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,I guess...Ill see you tomorrow.,"['guess', '...', 'ill', 'see', 'tomorrow']",6,0.0,0.0,1.0
script-ch4.rpy,Yuri,Youre very thoughtful player.,"['youre', 'thoughtful', 'player']",4,0.52,0.65,1.0
script-ch4.rpy,Yuri,I kind of like that about you...,"['kind', 'like', '...']",7,0.6,0.9,1.0
script-ch4.rpy,Yuri,S-Sayori--?,"['s-sayori', '--', '?']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,U-Um...,"['u-um', '...']",2,0.0,0.0,1.0
script-ch4.rpy,Yuri,Well its nice to see you...,"['well', 'nice', 'see', '...']",6,0.6,1.0,1.0
script-ch4.rpy,Yuri,Im sorry but Im already on my way to leave!,"['im', 'sorry', 'im', 'already', 'way', 'leave', '!']",10,-0.625,1.0,0.9
script-ch4.rpy,Yuri,Im sorry...,"['im', 'sorry', '...']",2,-0.5,1.0,1.0
script-ch4.rpy,Yuri,But well all be together at the festival tomorrow so...,"['well', 'together', 'festival', 'tomorrow', '...']",10,0.0,0.0,1.0
